enterprise;organization;system;owner;environment;site;language;full_member;member;item_type;item;relationship;full_member_related;member_related;item_type_related;item_related;hash;hash_related;sequencing;structure;label;level;language_cross;date;time,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor.jad;StepCobrancaPlanoSaudeProcessor;CLASS;;Invokes;br.com.itspay.proc0105.model.ContaPagamento;ContaPagamento;METHOD;getIdProdPlat;69b284e1429f49f6f9ffbd2ebaf16e9507d46060fa8efaf4bc9b051c1656d097;f32f2ae4eccb616edf3d424f484a3b31d1498beea7e468e239dfd28ff616b950;78;structure;label;level;language_cross;2023-03-13;1678732657696996700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor.jad;StepCobrancaPlanoSaudeProcessor;CLASS;;Invokes;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;METHOD;verificaExpiracaoPlanoSaude;69b284e1429f49f6f9ffbd2ebaf16e9507d46060fa8efaf4bc9b051c1656d097;f61fb70fe1209b330eab9887f2f95819f3d90b509d017568c7a3ce80790601fe;43;structure;label;level;language_cross;2023-03-13;1678732657693945000,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor.jad;StepCobrancaPlanoSaudeProcessor;CLASS;;Performs;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor.jad;StepCobrancaPlanoSaudeProcessor.jad;METHOD;Date;69b284e1429f49f6f9ffbd2ebaf16e9507d46060fa8efaf4bc9b051c1656d097;ba814d6a6450fbca2e1e55eb64b2eefa08c8a09673440882f19f3c9a50388b06;112;structure;label;level;language_cross;2023-03-13;1678732657701061700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.TransacoesPagamentoPlanoSaudeEnum;TransacoesPagamentoPlanoSaudeEnum;PARAMETER;i;Signs;.TransacoesPagamentoPlanoSaudeEnum;TransacoesPagamentoPlanoSaudeEnum;METHOD;TransacoesPagamentoPlanoSaudeEnum;69b2cec32e8932466dabf110a46f0b279a4e7d229406b3dd1db7174a28ba8eab;5c7a7d44d6469926254a51c60c66765efc22ef7154d1e7abd1127b769a04ff0e;27;structure;label;level;language_cross;2023-03-13;1678704707987923100,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.BalanceamentoMoedasRepositoryImpl;BalanceamentoMoedasRepositoryImpl;OBJECT;Iterator;Instantiates;java.util.Iterator;Iterator;CLASS;Iterator;6a2fe0d9d24a73e2023624bdf86f2c4b15a8769dc7da33def495055fd0580071;fb1eb020f53526e566b0b282abf302488d48976f98d181e43b2dd7e4b50988e5;148;structure;label;level;language_cross;2023-03-13;1678704707892985800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;br.com.itspay.proc0105.config.ProcessConfiguration;ProcessConfiguration;CLASS;SpringContextUtil;Brings_About;br.com.itspay.proc0105.config.ProcessConfiguration;SpringContextUtil;METHOD;getBean;6a6551e6677436f3e30b89dda16420361b351e863687a89b95782c4fa543c587;dd42e4aaa9c9f05e92d3a69d30092f3c38504352415c79c4f568df22ea5078d2;71;structure;label;level;language_cross;2023-03-13;1678704707556740600,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;br.com.itspay.proc0189.model;PreLancamentoLote;METHOD;setTipoPagamento;Invokes;UNIDENTIFIED_JAVA_LIB.UNIDENTIFIED_JAVA_CLASS;UNIDENTIFIED_JAVA_CLASS;METHOD;getIdFatura;6a728ad422a29c045f5142f2c97f44e4734fd517229af2efd8b56884a15f2e78;cb639b10733a23d6cbb6a74116d30d8c28108c8129e35176dcb160343869bc0d;145;structure;label;level;language_cross;2023-03-13;1678704708180115700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.dto.AccountBalanceResponse.jad;CobrancaPlanoSaudeDTO;CLASS;CobrancaPlanoSaudeDTO.jad;Imports;java.util.List;java.util;IMPORTEE;List;6a913db16268b2e3a37cd6a5ae79589fca3881b087ed2cd6b960f556b89685b8;655e703fe30904db5a8741c066d648f3f9cc7203a23ccbf253b748cb8bde1be9;4;structure;label;level;language_cross;2023-03-13;1678732657291645700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.dto.AccountBalanceResponse.jad;CobrancaPlanoSaudeDTO;CLASS;CobrancaPlanoSaudeDTO.jad;Imports;br.com.itspay.proc0105.model.ContaPagamento;br.com.itspay.proc0105.model;IMPORTEE;ContaPagamento;6a913db16268b2e3a37cd6a5ae79589fca3881b087ed2cd6b960f556b89685b8;9e19f8e4cabee931b206548fca5fb0703dd7949a8ea6c4cda556ab7a39f9548d;3;structure;label;level;language_cross;2023-03-13;1678732657291645700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.dto.AccountBalanceResponse.jad;CobrancaPlanoSaudeDTO;CLASS;CobrancaPlanoSaudeDTO.jad;Summons;br.com.itspay.proc0105.dto.CobrancaPlanoSaudeDTO.jad;CobrancaPlanoSaudeDTO.jad;CLASS;CobrancaPlanoSaudeDTO.jad;6a913db16268b2e3a37cd6a5ae79589fca3881b087ed2cd6b960f556b89685b8;28b41fa7cc17edcd20332896e42264a21181217e50363f0cef951f5320cfa7a1;5;structure;label;level;language_cross;2023-03-13;1678732657291645700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PreLancamentoLote;PreLancamentoLote;VARIABLE_VALUE;dataHoraInclusao;Ascribes;.PreLancamentoLote;PreLancamentoLote;VARIABLE;dataHoraInclusao;6af432d866df0af127673405433238d6bbce2e901f754c96c148b97f2bda641b;618c9868765572c251ca91819d866784e7763b2b10ae3474db13d44b2c34cce4;31;structure;label;level;language_cross;2023-03-13;1678704708164113300,,,,,
system;system;system;system;system;system;JAVA;java.lang;TransacoesPagamentoPlanoSaudeEnum;CLASS;String;Formats;br.com.itspay.proc0105.util.enums.TransacoesPagamentoPlanoSaudeEnum;TransacoesPagamentoPlanoSaudeEnum;PARAMETER;i;6b076a46ef5fa3317da6f5562c7483ff7416c3ebc3b174c835ce43b325228c60;2bedf39ca63f4ead177660668bbdfbfc2eec3deebad5e487d25f43871d0399c9;26;structure;label;level;language_cross;2023-03-13;1678704707987923100,,,,,
system;system;system;system;system;system;JAVA;java.lang;FluxoCobrancaEnum;CLASS;String;Formats;br.com.itspay.proc0105.util.enums.FluxoCobrancaEnum;FluxoCobrancaEnum;PARAMETER;i;6b076a46ef5fa3317da6f5562c7483ff7416c3ebc3b174c835ce43b325228c60;9d88e2681e73fabaa9595f3c75e901884d93f433b30ac6aa2e60dcabe671bbcc;29;structure;label;level;language_cross;2023-03-13;1678704707955775400,,,,,
system;system;system;system;system;system;JAVA;java.lang;RegistroLancamentoEnum;CLASS;String;Formats;br.com.itspay.proc0189.enums.RegistroLancamentoEnum;RegistroLancamentoEnum;PARAMETER;i;6b076a46ef5fa3317da6f5562c7483ff7416c3ebc3b174c835ce43b325228c60;af5038f42355a608092a82a6f0825c03964719cd3fd43cfacd1a32bc5dbf3c1d;30;structure;label;level;language_cross;2023-03-13;1678704708067262800,,,,,
system;system;system;system;system;system;JAVA;java.lang;StatusContratoEnum;CLASS;String;Formats;br.com.itspay.proc0105.util.enums.StatusContratoEnum;StatusContratoEnum;PARAMETER;i;6b076a46ef5fa3317da6f5562c7483ff7416c3ebc3b174c835ce43b325228c60;ba0eebca5e663291dba4db3c085dce5641f8964cfda30e41af845e43ce248ac5;26;structure;label;level;language_cross;2023-03-13;1678704707974105000,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;;AccountBalanceResponse;CLASS;AccountBalanceResponse.jad;Imports;com.fasterxml.jackson.annotation.JsonInclude;com.fasterxml.jackson.annotation;IMPORTEE;JsonInclude;6b2e53c0ed46cacc02ea59ebac0c65970dda343f34de9070a813a924ca199e3b;7b76ed505ac32f393963d5ff0b8374f3f8ba9959da251ca67857c8957223cae9;3;structure;label;level;language_cross;2023-03-13;1678732657291645700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;;AccountBalanceResponse;CLASS;AccountBalanceResponse.jad;Imports;java.math.BigDecimal;java.math;IMPORTEE;BigDecimal;6b2e53c0ed46cacc02ea59ebac0c65970dda343f34de9070a813a924ca199e3b;d23e8628509204c27e44fe7a7e644cf5ed564625de34ebf3ad5a50cad7726c12;4;structure;label;level;language_cross;2023-03-13;1678732657291645700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;;AccountBalanceResponse;CLASS;AccountBalanceResponse.jad;Imports;java.util.Date;java.util;IMPORTEE;Date;6b2e53c0ed46cacc02ea59ebac0c65970dda343f34de9070a813a924ca199e3b;fe5b850ae542b34a50132c888eb19209167444d254ea14a6e02b5a7f57affe19;5;structure;label;level;language_cross;2023-03-13;1678732657291645700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;;AccountBalanceResponse;CLASS;AccountBalanceResponse.jad;Summons;br.com.itspay.proc0105.dto.AccountBalanceResponse.jad;AccountBalanceResponse.jad;CLASS;AccountBalanceResponse.jad;6b2e53c0ed46cacc02ea59ebac0c65970dda343f34de9070a813a924ca199e3b;1dfb503cf516fc8e4fdd3cfc50804484ffff993ea45d144e6aa68932ce7a8de6;6;structure;label;level;language_cross;2023-03-13;1678732657291645700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.LogArquivoPreLancamento;LogArquivoPreLancamento;VARIABLE_VALUE;idJobCriarPedido;Ascribes;.LogArquivoPreLancamento;LogArquivoPreLancamento;VARIABLE;idJobCriarPedido;6b57808b782729af06f22a52f802c48bc7cef5a0f999271ff2e0a946dffa3da1;a319eef598a7f463ba2783497ebf81d90c7360020d776fb6f602403f1ed96869;185;structure;label;level;language_cross;2023-03-13;1678704708136105700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;br.com.itspay.proc0105.config.ProcessConfiguration;ProcessConfiguration;PACKAGE;br.com.itspay.proc0105.config;Packages;br.com.itspay.proc0105.config.ProcessConfiguration;ProcessConfiguration;CLASS;ProcessConfiguration;6bd93682ec4a4dcde1a1baea3588636fde532d6da32e4ce0fe0940bcba092dfd;051f3a675dc624f2f7ca5ce242c727b4eba13dbc413de69a75ab410181c490f7;1;structure;label;level;language_cross;2023-03-13;1678704707546692300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.dto.CobrancaPlanoSaudeDTO.jad;CobrancaPlanoSaudeDTO;PACKAGE;br.com.itspay.proc0105.dto;Packages;br.com.itspay.proc0105.dto.CobrancaPlanoSaudeDTO.jad;CobrancaPlanoSaudeDTO.jad;CLASS;CobrancaPlanoSaudeDTO.jad;6be567889234ca3e406a5db359a0bdf1ceb9249d2821b65f5c739b93d5f8042e;28b41fa7cc17edcd20332896e42264a21181217e50363f0cef951f5320cfa7a1;1;structure;label;level;language_cross;2023-03-13;1678732657291645700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto.jad;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto.jad;Gets;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;FIELD;id;6c3dedc18a019ae594955051512d120fd9abd5e45c7ef03e2785ab3a328d0095;34ab2142cfcf61919105a1f34ecf2b3b06b9a106a0932c3733b398ba6cb3d206;7;structure;label;level;language_cross;2023-03-13;1678732657459303900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto.jad;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto.jad;Gets;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;FIELD;planoSaude;6c3dedc18a019ae594955051512d120fd9abd5e45c7ef03e2785ab3a328d0095;6689ba6fdef241e1c014214dfc07feb40288bd6614e87759ee89d4916ae35af8;19;structure;label;level;language_cross;2023-03-13;1678732657461321000,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto.jad;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto.jad;Gets;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;FIELD;descricao;6c3dedc18a019ae594955051512d120fd9abd5e45c7ef03e2785ab3a328d0095;7fceed309ecf4b0f6a63c5f459a14ec7f3a33b63645b4f063b6691669069e634;9;structure;label;level;language_cross;2023-03-13;1678732657459303900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto.jad;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto.jad;Gets;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;FIELD;taxa;6c3dedc18a019ae594955051512d120fd9abd5e45c7ef03e2785ab3a328d0095;c164a6723b76c9c011b77225a532ce481dd74586387891a0b814ae7f53f497b8;11;structure;label;level;language_cross;2023-03-13;1678732657460304300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto.jad;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto.jad;Puts;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;FIELD;id;6c3dedc18a019ae594955051512d120fd9abd5e45c7ef03e2785ab3a328d0095;34ab2142cfcf61919105a1f34ecf2b3b06b9a106a0932c3733b398ba6cb3d206;21;structure;label;level;language_cross;2023-03-13;1678732657461321000,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto.jad;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto.jad;Puts;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;FIELD;planoSaude;6c3dedc18a019ae594955051512d120fd9abd5e45c7ef03e2785ab3a328d0095;6689ba6fdef241e1c014214dfc07feb40288bd6614e87759ee89d4916ae35af8;27;structure;label;level;language_cross;2023-03-13;1678732657462336200,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto.jad;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto.jad;Puts;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;FIELD;descricao;6c3dedc18a019ae594955051512d120fd9abd5e45c7ef03e2785ab3a328d0095;7fceed309ecf4b0f6a63c5f459a14ec7f3a33b63645b4f063b6691669069e634;23;structure;label;level;language_cross;2023-03-13;1678732657461321000,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto.jad;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto.jad;Puts;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;FIELD;taxa;6c3dedc18a019ae594955051512d120fd9abd5e45c7ef03e2785ab3a328d0095;c164a6723b76c9c011b77225a532ce481dd74586387891a0b814ae7f53f497b8;25;structure;label;level;language_cross;2023-03-13;1678732657461321000,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto.jad;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto.jad;Summons;br.com.itspay.proc0105.model.DeglosePlanoSaudeProduto;DeglosePlanoSaudeProduto;CLASS;DeglosePlanoSaudeProduto;6c3dedc18a019ae594955051512d120fd9abd5e45c7ef03e2785ab3a328d0095;cfe8c429d6a3cc23af139e6e227f0ae72226d0ff7103940361acd0411e37ce48;8;structure;label;level;language_cross;2023-03-13;1678732657459303900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PreLancamento;PreLancamento;VARIABLE_VALUE;textoExtrato;Ascribes;.PreLancamento;PreLancamento;VARIABLE;textoExtrato;6c77346c9042a014c6e0513992cf411e3d7970dd22a8fa996431fef1f27d0738;88514f6676b8e4c072dc242e04a150e0d84da7b5b6d4fe8932ac68f9cc556a38;44;structure;label;level;language_cross;2023-03-13;1678704708157110400,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.model.AbstractEntity.jad;AbstractEntity;PACKAGE;br.com.itspay.proc0105.model;Packages;br.com.itspay.proc0105.model.AbstractEntity.jad;AbstractEntity.jad;CLASS;AbstractEntity.jad;6c797eff66f96999fd1590b51d59fa1288d44d342b9bb1f15cf5740a94476e3d;50694e5415b6b890c2584ab24586e90a0706727d2ed55d1831753eab961e5340;1;structure;label;level;language_cross;2023-03-13;1678732657377344100,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Implements;java.io.Serializable;Serializable;CLASS;Serializable;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;27271514f028e81031c0d694d5c93d50b77be625d29a85e5d84610f39cd18f73;8;structure;label;level;language_cross;2023-03-13;1678704707762987900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Imports;java.util.Date;java.util;IMPORTEE;Date;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;391d207d6e1db63ddfd5bf662b2c5315c605cf55533d2a29b728f5762eb7c17b;5;structure;label;level;language_cross;2023-03-13;1678704707762987900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Imports;java.io.Serializable;java.io;IMPORTEE;Serializable;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;997522ae9342a156bbf613015ed09deab931e8f348c5d3a21dcf7830573a7581;3;structure;label;level;language_cross;2023-03-13;1678704707761994800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Imports;java.math.BigDecimal;java.math;IMPORTEE;BigDecimal;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;a9b56353fc6a643a955c548e05485e88e6eb7b2f6720e0776f071c54fac47bbc;4;structure;label;level;language_cross;2023-03-13;1678704707761994800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Instantiates;java.lang.StringBuilder;StringBuilder;CLASS;StringBuilder;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;e818d4c5b47f27941abef740ac4e9e7760e531d09f8d9e0414f6d806ae0c0af5;12;structure;label;level;language_cross;2023-03-13;1678704707762987900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Names;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;JAVA_FILE_NAME;PlanoSaudeProdutoVigencia;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;3db809016e32406e3b93c0a904514bd925a0a8acad4d2f5203df1bd148acbec6;6;structure;label;level;language_cross;2023-03-13;1678704707762987900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Performs;UNIDENTIFIED_JAVA_LIB .UNIDENTIFIED_JAVA_CLASS;UNIDENTIFIED_JAVA_CLASS;METHOD;append;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;7f9bdd93e57906f877460b8891f1eb9a0e97eef15e1988712c307a5414530bb0;17;structure;label;level;language_cross;2023-03-13;1678704707763989200,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Summons;br.com.itspay.proc0105.model.PlanoSaudeProdutoVigencia;planoSaudeProdutoContratado;CLASS;planoSaudeProdutoContratado;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;41422f7083d328febbb8d7b28f4d4e3fd90e504f8cd5b3ae994f13370f158422;27;structure;label;level;language_cross;2023-03-13;1678704707763989200,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Summons;UNIDENTIFIED_JAVA_LIB.UNIDENTIFIED_JAVA_CLASS;UNIDENTIFIED_JAVA_CLASS;CLASS;UNIDENTIFIED_JAVA_CLASS;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;550806a88215d4c56bdf0634906892e31130fbe539afa99ac5dbae01d2c0b46b;9;structure;label;level;language_cross;2023-03-13;1678704707762987900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Summons;br.com.itspay.proc0105.model.;;CLASS;;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;8a03645d537b8cd2fa576b9a2b85e40acf32d438610833f33e5f6aca1876e9a5;103;structure;label;level;language_cross;2023-03-13;1678704707774014300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Summons;br.com.itspay.proc0105.model.model;model;CLASS;model;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;8f9d820750d1f21f6f7f8100380d7a4ca7dfe7232de16412d8d73d414b4dbee7;111;structure;label;level;language_cross;2023-03-13;1678704707774014300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Summons;br.com.itspay.proc0105.model.PlanoSaudeProdutoVigencia;model;CLASS;model;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;ac1996ef7c5c304db1ea6f5dc9401c1df4750082a73d350f2c4242d26ebeea70;62;structure;label;level;language_cross;2023-03-13;1678704707767996100,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoVigencia;PlanoSaudeProdutoVigencia;CLASS;PlanoSaudeProdutoVigencia;Summons;br.com.itspay.proc0105.model.planoSaudeProdutoContratado;planoSaudeProdutoContratado;CLASS;planoSaudeProdutoContratado;6cdd28be55a6461e0458d7a0acbb341b55fa81f13204eea25e46563997f6040c;ac1ec09c52aa456a6c20cd29eb43702ee21583fe8fb78511bc8b248c1c524cc7;48;structure;label;level;language_cross;2023-03-13;1678704707765992500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.LogArquivoPreLancamento;LogArquivoPreLancamento;METHOD;LogArquivoPreLancamento;Realizes;.LogArquivoPreLancamento;LogArquivoPreLancamento;CLASS;LogArquivoPreLancamento;6d0cbb7923db773043065b4a821961b78ec5437ce86b78b96811b61687b599dd;233c8a06b8d9e96386ea42067688266803ccacb3005174c75d73fa473d6e74eb;10;structure;label;level;language_cross;2023-03-13;1678704708110615900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;br.com.itspay.proc0105.dto.GetAccountBalanceResponse;GetAccountBalanceResponse;PACKAGE;br.com.itspay.proc0105.dto;Packages;br.com.itspay.proc0105.dto.GetAccountBalanceResponse;GetAccountBalanceResponse;CLASS;GetAccountBalanceResponse;6d54779c30151fcaa84c20768751ab9a64238b68541d387e77576bfdce06c6be;601fa1b72f2c6a16c3c00d8284760307c30cc69eaded1ca999ff351839c49ae1;1;structure;label;level;language_cross;2023-03-13;1678704707599460000,,,,,
